timestamp,country,city,latitude,longitude,temperature,pressure,humidity,wind,direction,last24h,rate,uv
1543737452,SG,Sengkang,1.379,103.893,25.68,1004,90,0,8,0,9999,1706
1543739307,SG,Sengkang,1.381,103.892,26.27,1004,87,0,8,0,9999,1706
1543740805,SG,Sengkang,1.381,103.891,26.82,1004,85,0,8,0,9999,1706
1543742707,SG,Sengkang,1.379,103.891,28.54,1004,79,0,8,0,9999,1706
1543744594,SG,Sengkang,1.381,103.891,30.13,1004,75,0,8,0,9999,1706
1543745795,SG,Sengkang,1.381,103.892,30.61,1005,73,0,8,0,9999,1706
1543748282,SG,Sengkang,1.381,103.89,30.94,1005,73,0,8,0,9999,1706
1543749789,SG,Sengkang,1.382,103.89,32.33,1004,68,0,8,0,9999,1706
1543751016,SG,Sengkang,1.379,103.893,32.57,1004,68,0,8,0,9999,1706
1543751016,SG,Sengkang,1.381,103.892,32.57,1004,68,0,8,0,9999,1706
1543755345,SG,Sengkang,1.38,103.892,36.29,1003,57,0,8,0,9999,1706
1543757203,SG,Sengkang,1.379,103.892,36,1003,58,0,8,0,9999,1706
1543759058,SG,Sengkang,1.381,103.892,37.08,1002,56,0,8,0,9999,1706
1543760904,SG,Sengkang,1.382,103.889,34.94,1003,59,0,8,0,9999,1706
1543762754,SG,Sengkang,1.379,103.891,33.58,1003,64,0,8,0,9999,1706
1543763962,SG,Sengkang,1.379,103.892,34.1,1001,64,0,8,0,9999,1706
1543765826,SG,Sengkang,1.381,103.891,34.47,1000,64,0,8,0,9999,1706
1543767956,SG,Sengkang,1.382,103.892,32.29,1002,69,0,8,0,9999,1706
1543769831,SG,Sengkang,1.379,103.889,31.17,1001,71,0,8,0,9999,1706
1543771620,SG,Sengkang,1.38,103.89,29.27,1001,79,0,8,0,9999,1706
1543772913,SG,Sengkang,1.382,103.891,29.14,1001,80,0,8,0,9999,1706
1543775241,SG,Sengkang,1.381,103.891,28.81,1002,76,0,8,0,9999,1706
1543777105,SG,Sengkang,1.378,103.889,28.43,1002,79,0,8,0,9999,1706
1543778951,SG,Sengkang,1.382,103.892,28.08,1003,79,0,8,0,9999,1706
1543780589,SG,Sengkang,1.379,103.893,27.81,1003,79,0,8,0,9999,1706
1543782462,SG,Sengkang,1.382,103.892,27.58,1003,80,0,8,0,9999,1706
1543784321,SG,Sengkang,1.381,103.893,27.31,1003,82,0,8,0,9999,1706
1543785887,SG,Sengkang,1.38,103.89,27.08,1004,82,0,8,0,9999,1706
1543787736,SG,Sengkang,1.382,103.891,26.97,1004,83,0,8,0,9999,1706
1543789624,SG,Sengkang,1.382,103.892,27.04,1004,83,0,8,0,9999,1706
1543791476,SG,Sengkang,1.382,103.893,27.07,1004,83,0,8,0,9999,1706
1543793097,SG,Sengkang,1.381,103.891,26.79,1005,86,0,8,0,9999,1706
1543794954,SG,Sengkang,1.378,103.89,26.47,1005,88,0,8,0,9999,1706
1543796831,SG,Sengkang,1.379,103.89,26.45,1005,88,0,8,0,9999,1706
1543798669,SG,Sengkang,1.381,103.893,26.37,1004,89,0,8,0,9999,1706
1543800539,SG,Sengkang,1.379,103.89,26.34,1004,89,0,8,0,9999,1706
1543802102,SG,Sengkang,1.381,103.889,26.35,1004,89,0,8,0,9999,1706
1543803958,SG,Sengkang,1.382,103.891,26.31,1003,89,0,8,0,9999,1706
1543805796,SG,Sengkang,1.379,103.891,26.17,1003,88,0,8,0,9999,1706
1543807657,SG,Sengkang,1.38,103.892,26.11,1003,89,0,8,0,9999,1706
1543809483,SG,Sengkang,1.379,103.891,25.94,1003,90,0,8,0,9999,1706
1543811360,SG,Sengkang,1.38,103.892,25.72,1002,90,0,8,0,9999,1706
1543812850,SG,Sengkang,1.382,103.89,25.18,1002,92,0,8,0,9999,1706
1543814709,SG,Sengkang,1.38,103.891,25.04,1002,93,0,8,0,9999,1706
1543816571,SG,Sengkang,1.381,103.89,24.98,1003,93,0,8,0,9999,1706
1543818383,SG,Sengkang,1.378,103.891,25.09,1003,92,0,8,0,9999,1706
1543820059,SG,Sengkang,1.379,103.891,25.04,1003,92,0,8,0,9999,1706
1543822098,SG,Sengkang,1.38,103.892,25.43,1003,90,0,8,0,9999,1706
1543823895,SG,Sengkang,1.378,103.892,25.94,1003,89,0,8,0,9999,1706
1543825446,SG,Sengkang,1.379,103.892,27.06,1003,84,0,8,0,9999,1706
1543827316,SG,Sengkang,1.379,103.89,27.74,1004,82,0,8,0,9999,1706
1543829173,SG,Sengkang,1.379,103.891,29.31,1004,77,0,8,0,9999,1706
1543831020,SG,Sengkang,1.38,103.89,29.09,1005,77,0,8,0,9999,1706
1543832816,SG,Sengkang,1.38,103.89,29.33,1005,78,0,8,0,9999,1706
1543834673,SG,Sengkang,1.378,103.893,31.48,1004,70,0,8,0,9999,1706
1543836540,SG,Sengkang,1.378,103.891,32.94,1005,67,0,8,0,9999,1706
1543838050,SG,Sengkang,1.381,103.891,32.91,1005,66,0,8,0,9999,1706
1543839606,SG,Sengkang,1.381,103.892,32.81,1005,67,0,8,0,9999,1706
1543841483,SG,Sengkang,1.378,103.89,32.57,1005,68,0,8,0,9999,1706
1543843332,SG,Sengkang,1.381,103.892,32.21,1004,67,0,8,0,9999,1706
1543845466,SG,Sengkang,1.381,103.891,31.86,1004,71,0,8,0,9999,1706
1543847315,SG,Sengkang,1.379,103.893,30.41,1004,76,0,8,0,9999,1706
1543848817,SG,Sengkang,1.379,103.892,29.77,1003,75,0,8,0,9999,1706
1543850701,SG,Sengkang,1.381,103.891,29.25,1003,76,0,8,0,9999,1706
1543852579,SG,Sengkang,1.379,103.891,28.66,1002,80,0,8,0,9999,1706
1543854428,SG,Sengkang,1.381,103.89,27.65,1002,87,0,8,0,9999,1706
1543856246,SG,Sengkang,1.38,103.891,27.45,1002,87,0,8,0,9999,1706
1543858118,SG,Sengkang,1.379,103.891,27.8,1002,85,0,8,0,9999,1706
1543859678,SG,Sengkang,1.379,103.892,28.48,1001,81,0,8,0,9999,1706
1543861722,SG,Sengkang,1.378,103.893,28.77,1002,81,0,8,0,9999,1706
1543863560,SG,Sengkang,1.379,103.89,28.31,1002,82,0,8,0,9999,1706
1543865184,SG,Sengkang,1.38,103.891,28.05,1003,83,0,8,0,9999,1706
1543867120,SG,Sengkang,1.381,103.892,27.66,1003,84,0,8,0,9999,1706
1543868972,SG,Sengkang,1.379,103.892,27.22,1003,86,0,8,0,9999,1706
1543870472,SG,Sengkang,1.381,103.891,26.99,1004,87,0,8,0,9999,1706
1543872321,SG,Sengkang,1.379,103.89,26.82,1004,87,0,8,0,9999,1706
1543874176,SG,Sengkang,1.378,103.89,26.71,1004,86,0,8,0,9999,1706
1543876047,SG,Sengkang,1.381,103.892,26.61,1005,85,0,8,0,9999,1706
1543877934,SG,Sengkang,1.379,103.892,26.61,1005,85,0,8,0,9999,1706
1543879775,SG,Sengkang,1.38,103.891,26.53,1005,87,0,8,0,9999,1706
1543880988,SG,Sengkang,1.38,103.892,26.5,1005,87,0,8,0,9999,1706
1543883149,SG,Sengkang,1.38,103.891,26.41,1005,88,0,8,0,9999,1706
1543885000,SG,Sengkang,1.38,103.891,26.26,1004,88,0,8,0,9999,1706
1543886850,SG,Sengkang,1.38,103.892,26.2,1004,89,0,8,0,9999,1706
1543888341,SG,Sengkang,1.379,103.891,26.16,1004,89,0,8,0,9999,1706
1543890216,SG,Sengkang,1.381,103.891,26.1,1004,89,0,8,0,9999,1706
1543891505,SG,Sengkang,1.381,103.891,26.01,1003,90,0,8,0,9999,1706
1543893937,SG,Sengkang,1.381,103.89,25.86,1003,91,0,8,0,9999,1706
1543895800,SG,Sengkang,1.379,103.89,25.8,1003,91,0,8,0,9999,1706
1543897670,SG,Sengkang,1.381,103.89,25.77,1003,91,0,8,0,9999,1706
1543899523,SG,Sengkang,1.38,103.892,25.8,1002,91,0,8,0,9999,1706
1543901373,SG,Sengkang,1.379,103.891,25.76,1003,91,0,8,0,9999,1706
1543902866,SG,Sengkang,1.381,103.89,25.72,1003,91,0,8,0,9999,1706
1543904634,SG,Sengkang,1.38,103.892,25.71,1003,92,0,8,0,9999,1706
1543906675,SG,Sengkang,1.382,103.889,25.72,1003,92,0,8,0,9999,1706
1543908511,SG,Sengkang,1.382,103.892,25.87,1003,92,0,8,0,9999,1706
1543910017,SG,Sengkang,1.381,103.89,26.47,1004,90,0,8,0,9999,1706
1543911871,SG,Sengkang,1.381,103.891,27.71,1004,85,0,8,0,9999,1706
1543913721,SG,Sengkang,1.379,103.89,30.06,1004,77,0,8,0,9999,1706
1543915571,SG,Sengkang,1.378,103.89,31.61,1004,72,0,8,0,9999,1706
1543917438,SG,Sengkang,1.38,103.89,32.74,1004,67,0,8,0,9999,1706
1543919303,SG,Sengkang,1.378,103.891,33.9,1005,64,0,8,0,9999,1706
1543921150,SG,Sengkang,1.38,103.892,34.1,1005,63,0,8,0,9999,1706
1543922645,SG,Sengkang,1.378,103.89,33.13,1005,65,0,8,0,9999,1706
1543924497,SG,Sengkang,1.382,103.893,33.29,1005,64,0,8,0,9999,1706
1543925727,SG,Sengkang,1.381,103.892,32.71,1005,61,0,8,0,9999,1706
1543928209,SG,Sengkang,1.381,103.892,35.34,1004,57,0,8,0,9999,1706
1543930072,SG,Sengkang,1.381,103.89,36.26,1004,55,0,8,0,9999,1706
1543931925,SG,Sengkang,1.378,103.891,36.48,1003,56,0,8,0,9999,1706
1543933135,SG,Sengkang,1.379,103.892,34.89,1004,60,0,8,0,9999,1706
1543935291,SG,Sengkang,1.379,103.89,33.13,1003,64,0,8,0,9999,1706
1543937132,SG,Sengkang,1.381,103.893,34.01,1001,63,0,8,0,9999,1706
1543938971,SG,Sengkang,1.38,103.892,36.1,1001,58,0,8,0,9999,1706
1543940827,SG,Sengkang,1.379,103.889,35.82,1001,60,0,8,0,9999,1706
1543942700,SG,Sengkang,1.379,103.893,34.14,1002,64,0,8,0,9999,1706
1543944486,SG,Sengkang,1.378,103.893,32.8,1002,67,0,8,0,9999,1706
1543946063,SG,Sengkang,1.381,103.891,32.02,1002,69,0,8,0,9999,1706
1543948105,SG,Sengkang,1.381,103.893,30.79,1002,72,0,8,0,9999,1706
1543949970,SG,Sengkang,1.379,103.89,30.23,1002,74,0,8,0,9999,1706
1543951578,SG,Sengkang,1.379,103.893,29.94,1002,75,0,8,0,9999,1706
1543953344,SG,Sengkang,1.381,103.891,29.56,1002,77,0,8,0,9999,1706
1543955194,SG,Sengkang,1.379,103.889,29.21,1003,79,0,8,0,9999,1706
1543957036,SG,Sengkang,1.381,103.891,28.89,1004,82,0,8,0,9999,1706
1543958899,SG,Sengkang,1.381,103.892,28.67,1004,82,0,8,0,9999,1706
1543960751,SG,Sengkang,1.38,103.893,28.57,1005,83,0,8,0,9999,1706
1543962250,SG,Sengkang,1.38,103.89,28.51,1005,82,0,8,0,9999,1706
1543964100,SG,Sengkang,1.379,103.891,28.4,1005,83,0,8,0,9999,1706
1543965953,SG,Sengkang,1.379,103.893,28.29,1005,83,0,8,0,9999,1706
1543967802,SG,Sengkang,1.382,103.891,28.22,1005,84,0,8,0,9999,1706
1543969656,SG,Sengkang,1.382,103.892,28.09,1005,84,0,8,0,9999,1706
1543971506,SG,Sengkang,1.378,103.891,28,1005,83,0,8,0,9999,1706
1543973072,SG,Sengkang,1.379,103.892,27.86,1004,82,0,8,0,9999,1706
1543974914,SG,Sengkang,1.379,103.89,27.81,1004,83,0,8,0,9999,1706
1543976783,SG,Sengkang,1.38,103.892,27.68,1003,83,0,8,0,9999,1706
1543978615,SG,Sengkang,1.381,103.889,27.57,1003,84,0,8,0,9999,1706
1543980466,SG,Sengkang,1.38,103.892,27.45,1003,85,0,8,0,9999,1706
1543982332,SG,Sengkang,1.381,103.892,27.31,1002,86,0,8,0,9999,1706
1543983895,SG,Sengkang,1.379,103.889,27.22,1002,87,0,8,0,9999,1706
1543985683,SG,Sengkang,1.379,103.89,27.06,1002,86,0,8,0,9999,1706
1543987551,SG,Sengkang,1.381,103.893,26.97,1002,87,0,8,0,9999,1706
1543989400,SG,Sengkang,1.378,103.892,26.94,1002,88,0,8,0,9999,1706
1543991016,SG,Sengkang,1.38,103.89,26.95,1002,88,0,8,0,9999,1706
1543993050,SG,Sengkang,1.379,103.891,26.93,1003,88,0,8,0,9999,1706
1543994907,SG,Sengkang,1.382,103.892,27.02,1003,87,0,8,0,9999,1706
1543996123,SG,Sengkang,1.381,103.89,27.17,1003,85,0,8,0,9999,1706
1543998268,SG,Sengkang,1.381,103.89,28.1,1003,81,0,8,0,9999,1706
1543999827,SG,Sengkang,1.381,103.89,29.65,1003,76,0,8,0,9999,1706
1544003529,SG,Sengkang,1.378,103.89,31.48,1004,70,0,8,0,9999,1706
1544005379,SG,Sengkang,1.381,103.891,32.33,1005,68,0,8,0,9999,1706
1544007543,SG,Sengkang,1.381,103.891,32.92,1004,66,0,8,0,9999,1706
1544009068,SG,Sengkang,1.378,103.89,34.36,1004,63,0,8,0,9999,1706
1544010917,SG,Sengkang,1.381,103.891,35.1,1004,61,0,8,0,9999,1706
1544012475,SG,Sengkang,1.382,103.893,35.37,1004,61,0,8,0,9999,1706
1544014610,SG,Sengkang,1.381,103.891,35.89,1003,60,0,8,0,9999,1706
1544016478,SG,Sengkang,1.378,103.891,36.1,1003,59,0,8,0,9999,1706
1544018323,SG,Sengkang,1.38,103.889,36.86,1002,57,0,8,0,9999,1706
1544019809,SG,Sengkang,1.381,103.891,36.19,1002,58,0,8,0,9999,1706
1544021660,SG,Sengkang,1.38,103.891,31.75,1003,68,0,8,0,9999,1706
1544023520,SG,Sengkang,1.38,103.89,29.27,1002,75,0,8,0,9999,1706
1544025095,SG,Sengkang,1.382,103.892,28.77,1001,78,0,8,0,9999,1706
1544027249,SG,Sengkang,1.38,103.892,26.81,1001,88,0,8,0,9999,1706
1544029098,SG,Sengkang,1.379,103.889,26.54,1001,87,0,8,0,9999,1706
1544030945,SG,Sengkang,1.38,103.892,25.13,1001,95,0,8,0,9999,1706
1544032495,SG,Sengkang,1.38,103.892,25.8,1001,95,0,8,0,9999,1706
1544034517,SG,Sengkang,1.379,103.889,25.91,1001,95,0,8,0,9999,1706
1544036208,SG,Sengkang,1.379,103.889,25.94,1001,94,0,8,0,9999,1706
1544037996,SG,Sengkang,1.382,103.889,26.03,1001,94,0,8,0,9999,1706
1544039949,SG,Sengkang,1.38,103.891,25.92,1001,93,0,8,0,9999,1706
1544041441,SG,Sengkang,1.381,103.889,25.84,1002,93,0,8,0,9999,1706
1544043290,SG,Sengkang,1.381,103.89,25.96,1002,93,0,8,0,9999,1706
1544043644,SG,Sengkang,1.381,103.891,25.98,1002,93,0,8,0,9999,1706
1544047052,SG,Sengkang,1.381,103.892,26.25,1003,93,0,8,0,9999,1706
1544048903,SG,Sengkang,1.38,103.889,26.23,1003,92,0,8,0,9999,1706
1544050713,SG,Sengkang,1.382,103.89,26.2,1003,91,0,8,0,9999,1706
1544052260,SG,Sengkang,1.378,103.89,26.26,1003,91,0,8,0,9999,1706
1544054117,SG,Sengkang,1.382,103.892,26.26,1003,90,0,8,0,9999,1706
1544055971,SG,Sengkang,1.381,103.891,26.24,1003,90,0,8,0,9999,1706
1544057822,SG,Sengkang,1.38,103.892,26.22,1003,89,0,8,0,9999,1706
1544059674,SG,Sengkang,1.379,103.891,26.23,1003,89,0,8,0,9999,1706
1544061238,SG,Sengkang,1.379,103.892,26.27,1003,89,0,8,0,9999,1706
1544063090,SG,Sengkang,1.382,103.892,26.21,1003,89,0,8,0,9999,1706
1544064936,SG,Sengkang,1.381,103.891,26.21,1002,90,0,8,0,9999,1706
1544066784,SG,Sengkang,1.378,103.889,26.12,1002,90,0,8,0,9999,1706
1544068645,SG,Sengkang,1.382,103.892,26.14,1002,90,0,8,0,9999,1706
1544070498,SG,Sengkang,1.382,103.89,26.08,1002,91,0,8,0,9999,1706
1544072349,SG,Sengkang,1.38,103.89,26.03,1001,91,0,8,0,9999,1706
1544073847,SG,Sengkang,1.381,103.89,26.01,1001,91,0,8,0,9999,1706
1544075697,SG,Sengkang,1.378,103.893,25.96,1002,91,0,8,0,9999,1706
1544077615,SG,Sengkang,1.379,103.891,25.74,1002,92,0,8,0,9999,1706
1544079465,SG,Sengkang,1.38,103.892,25.9,1002,91,0,8,0,9999,1706
1544081320,SG,Sengkang,1.379,103.892,26.07,1002,91,0,8,0,9999,1706
1544082831,SG,Sengkang,1.381,103.891,26.32,1002,90,0,8,0,9999,1706
1544084697,SG,Sengkang,1.378,103.89,26.63,1003,89,0,8,0,9999,1706
1544086545,SG,Sengkang,1.38,103.892,26.84,1003,89,0,8,0,9999,1706
1544088126,SG,Sengkang,1.381,103.891,27.34,1003,85,0,8,0,9999,1706
1544090261,SG,Sengkang,1.379,103.89,30,1003,75,0,8,0,9999,1706
1544092128,SG,Sengkang,1.38,103.891,32.57,1003,67,0,8,0,9999,1706
1544093616,SG,Sengkang,1.38,103.892,34.09,1004,64,0,8,0,9999,1706
1544095458,SG,Sengkang,1.378,103.89,34.6,1004,62,0,8,0,9999,1706
1544097310,SG,Sengkang,1.379,103.893,33.01,1004,65,0,8,0,9999,1706
1544099185,SG,Sengkang,1.378,103.889,33.58,1004,65,0,8,0,9999,1706
1544101055,SG,Sengkang,1.381,103.892,29.51,1004,77,0,8,0,9999,1706
1544102934,SG,Sengkang,1.379,103.893,28.18,1004,83,0,8,0,9999,1706
1544104439,SG,Sengkang,1.38,103.892,28.06,1003,81,0,8,0,9999,1706
1544106320,SG,Sengkang,1.38,103.892,27.82,1002,81,0,8,0,9999,1706
1544108168,SG,Sengkang,1.379,103.892,29.2,1001,76,0,8,0,9999,1706
1544110015,SG,Sengkang,1.382,103.891,30.24,1000,73,0,8,0,9999,1706
1544111502,SG,Sengkang,1.381,103.889,32.11,1000,69,0,8,0,9999,1706
1544113661,SG,Sengkang,1.381,103.893,34.21,999,64,0,8,0,9999,1706
1544115523,SG,Sengkang,1.38,103.892,33.68,1000,63,0,8,0,9999,1706
1544117036,SG,Sengkang,1.378,103.893,35.84,1000,60,0,8,0,9999,1706
1544118901,SG,Sengkang,1.38,103.89,33.73,1001,64,0,8,0,9999,1706
1544120751,SG,Sengkang,1.381,103.892,32.46,1001,67,0,8,0,9999,1706
1544122597,SG,Sengkang,1.378,103.891,31.35,1001,71,0,8,0,9999,1706
1544124458,SG,Sengkang,1.382,103.892,29.73,1002,76,0,8,0,9999,1706
1544126052,SG,Sengkang,1.38,103.891,29.01,1002,79,0,8,0,9999,1706
1544127877,SG,Sengkang,1.38,103.892,28.29,1002,80,0,8,0,9999,1706
1544129730,SG,Sengkang,1.379,103.892,27.86,1003,83,0,8,0,9999,1706
1544131582,SG,Sengkang,1.378,103.889,27.58,1003,83,0,8,0,9999,1706
1544133435,SG,Sengkang,1.38,103.892,27.43,1003,82,0,8,0,9999,1706
1544135318,SG,Sengkang,1.382,103.892,27.32,1004,81,0,8,0,9999,1706
1544137149,SG,Sengkang,1.379,103.891,27.09,1004,83,0,8,0,9999,1706
1544138728,SG,Sengkang,1.379,103.89,26.88,1004,84,0,8,0,9999,1706
1544140579,SG,Sengkang,1.382,103.892,26.7,1004,84,0,8,0,9999,1706
1544142430,SG,Sengkang,1.381,103.891,26.62,1004,84,0,8,0,9999,1706
1544144242,SG,Sengkang,1.382,103.891,26.57,1003,83,0,8,0,9999,1706
1544146089,SG,Sengkang,1.379,103.893,26.27,1003,84,0,8,0,9999,1706
1544147658,SG,Sengkang,1.38,103.892,26.26,1003,83,0,8,0,9999,1706
1544149509,SG,Sengkang,1.381,103.893,26.36,1003,83,0,8,0,9999,1706
1544151377,SG,Sengkang,1.381,103.891,26.26,1003,84,0,8,0,9999,1706
1544153231,SG,Sengkang,1.38,103.891,26.24,1002,85,0,8,0,9999,1706
1544155082,SG,Sengkang,1.38,103.892,26.24,1002,85,0,8,0,9999,1706
1544156936,SG,Sengkang,1.382,103.892,26.13,1002,85,0,8,0,9999,1706
1544157501,SG,Sengkang,1.379,103.892,26.09,1002,85,0,8,0,9999,1706
1544159951,SG,Sengkang,1.38,103.892,25.91,1002,86,0,8,0,9999,1706
1544162134,SG,Sengkang,1.379,103.892,25.91,1002,86,0,8,0,9999,1706
1544164100,SG,Sengkang,1.381,103.892,25.99,1002,86,0,8,0,9999,1706
1544165891,SG,Sengkang,1.379,103.891,26.01,1002,86,0,8,0,9999,1706
1544167578,SG,Sengkang,1.38,103.892,26.09,1003,86,0,8,0,9999,1706
1544169322,SG,Sengkang,1.38,103.889,26.56,1003,85,0,8,0,9999,1706
1544171176,SG,Sengkang,1.379,103.889,27.47,1003,82,0,8,0,9999,1706
1544172669,SG,Sengkang,1.38,103.893,28.61,1003,79,0,8,0,9999,1706
1544174865,SG,Sengkang,1.382,103.892,30.48,1004,72,0,8,0,9999,1706
1544176368,SG,Sengkang,1.382,103.893,31.39,1004,70,0,8,0,9999,1706
1544178504,SG,Sengkang,1.378,103.892,32.36,1004,67,0,8,0,9999,1706
1544180087,SG,Sengkang,1.379,103.891,33.05,1005,66,0,8,0,9999,1706
1544181648,SG,Sengkang,1.381,103.891,32.81,1005,66,0,8,0,9999,1706
1544183801,SG,Sengkang,1.38,103.892,33.71,1004,64,0,8,0,9999,1706
1544185652,SG,Sengkang,1.381,103.889,34.19,1004,64,0,8,0,9999,1706
1544187499,SG,Sengkang,1.38,103.892,34.82,1004,61,0,8,0,9999,1706
1544189298,SG,Sengkang,1.38,103.89,34.56,1004,61,0,8,0,9999,1706
1544190518,SG,Sengkang,1.379,103.892,33.05,1004,65,0,8,0,9999,1706
1544192732,SG,Sengkang,1.379,103.89,31.68,1003,68,0,8,0,9999,1706
1544194404,SG,Sengkang,1.381,103.892,31.07,1003,73,0,8,0,9999,1706
1544196247,SG,Sengkang,1.38,103.889,29.68,1003,82,0,8,0,9999,1706
1544198133,SG,Sengkang,1.379,103.889,28.75,1002,80,0,8,0,9999,1706
1544199981,SG,Sengkang,1.381,103.892,29.31,1001,78,0,8,0,9999,1706
1544201775,SG,Sengkang,1.382,103.891,30.03,1000,76,0,8,0,9999,1706
1544203665,SG,Sengkang,1.382,103.889,29.95,1001,77,0,8,0,9999,1706
1544205546,SG,Sengkang,1.379,103.89,30.25,1001,74,0,8,0,9999,1706
1544207236,SG,Sengkang,1.381,103.892,30.05,1001,77,0,8,0,9999,1706
1544209095,SG,Sengkang,1.381,103.89,29.58,1002,78,0,8,0,9999,1706
1544210938,SG,Sengkang,1.379,103.889,29.21,1002,78,0,8,0,9999,1706
1544212673,SG,Sengkang,1.38,103.889,28.84,1002,81,0,8,0,9999,1706
1544214524,SG,Sengkang,1.382,103.891,28.43,1003,82,0,8,0,9999,1706
1544216374,SG,Sengkang,1.379,103.89,28.05,1003,82,0,8,0,9999,1706
1544217867,SG,Sengkang,1.381,103.891,27.78,1004,83,0,8,0,9999,1706
1544219723,SG,Sengkang,1.381,103.89,27.04,1004,85,0,8,0,9999,1706
1544221575,SG,Sengkang,1.382,103.889,27.12,1004,85,0,8,0,9999,1706
1544223426,SG,Sengkang,1.381,103.889,27.09,1005,84,0,8,0,9999,1706
1544225287,SG,Sengkang,1.381,103.893,26.95,1005,83,0,8,0,9999,1706
1544227127,SG,Sengkang,1.381,103.893,26.89,1005,84,0,8,0,9999,1706
1544228693,SG,Sengkang,1.378,103.893,26.85,1005,85,0,8,0,9999,1706
1544230544,SG,Sengkang,1.382,103.891,26.8,1005,86,0,8,0,9999,1706
1544232398,SG,Sengkang,1.38,103.893,26.69,1004,86,0,8,0,9999,1706
1544234247,SG,Sengkang,1.381,103.889,26.63,1004,86,0,8,0,9999,1706
1544236098,SG,Sengkang,1.378,103.89,26.61,1004,86,0,8,0,9999,1706
1544237950,SG,Sengkang,1.379,103.891,26.54,1004,86,0,8,0,9999,1706
1544239515,SG,Sengkang,1.38,103.89,26.47,1004,86,0,8,0,9999,1706
1544241367,SG,Sengkang,1.38,103.893,26.36,1003,85,0,8,0,9999,1706
1544243219,SG,Sengkang,1.38,103.891,26.27,1003,86,0,8,0,9999,1706
1544245071,SG,Sengkang,1.382,103.89,26.29,1003,86,0,8,0,9999,1706
1544246916,SG,Sengkang,1.38,103.891,26.17,1003,87,0,8,0,9999,1706
1544248767,SG,Sengkang,1.38,103.892,26.09,1003,87,0,8,0,9999,1706
1544250509,SG,Sengkang,1.38,103.89,26.01,1003,87,0,8,0,9999,1706
1544252200,SG,Sengkang,1.379,103.889,26.04,1003,88,0,8,0,9999,1706
1544254046,SG,Sengkang,1.379,103.89,26.13,1004,88,0,8,0,9999,1706
1544255780,SG,Sengkang,1.381,103.891,26.79,1004,86,0,8,0,9999,1706
1544257338,SG,Sengkang,1.38,103.89,27.86,1004,82,0,8,0,9999,1706
1544259491,SG,Sengkang,1.38,103.891,29.82,1004,75,0,8,0,9999,1706
1544261331,SG,Sengkang,1.379,103.89,30.72,1005,72,0,8,0,9999,1706
1544262836,SG,Sengkang,1.38,103.89,31.81,1005,69,0,8,0,9999,1706
1544264687,SG,Sengkang,1.379,103.892,33.14,1005,66,0,8,0,9999,1706
1544266553,SG,Sengkang,1.38,103.892,34.54,1005,61,0,8,0,9999,1706
1544268413,SG,Sengkang,1.381,103.89,35.07,1005,60,0,8,0,9999,1706
1544270268,SG,Sengkang,1.379,103.89,34.61,1005,61,0,8,0,9999,1706
1544272114,SG,Sengkang,1.38,103.89,35.84,1004,58,0,8,0,9999,1706
1544273603,SG,Sengkang,1.38,103.891,35.95,1005,57,0,8,0,9999,1706
1544275466,SG,Sengkang,1.38,103.89,35.27,1004,59,0,8,0,9999,1706
1544277329,SG,Sengkang,1.38,103.892,34.91,1004,59,0,8,0,9999,1706
1544279177,SG,Sengkang,1.381,103.89,34.31,1004,63,0,8,0,9999,1706
1544280709,SG,Sengkang,1.382,103.889,32.84,1003,66,0,8,0,9999,1706
1544282851,SG,Sengkang,1.38,103.891,31.83,1003,70,0,8,0,9999,1706
1544284718,SG,Sengkang,1.379,103.889,30.83,1002,69,0,8,0,9999,1706
1544286301,SG,Sengkang,1.379,103.892,26.5,1002,83,0,8,0,9999,1706
1544288149,SG,Sengkang,1.378,103.892,26.66,1002,82,0,8,0,9999,1706
1544289950,SG,Sengkang,1.38,103.889,27.33,1002,81,0,8,0,9999,1706
1544291822,SG,Sengkang,1.378,103.89,27.39,1002,81,0,8,0,9999,1706
1544293729,SG,Sengkang,1.38,103.89,27.7,1002,80,0,8,0,9999,1706
1544295210,SG,Sengkang,1.381,103.891,27.93,1003,80,0,8,0,9999,1706
1544297230,SG,Sengkang,1.382,103.89,27.7,1003,82,0,8,0,9999,1706
1544298779,SG,Sengkang,1.38,103.892,27.57,1003,82,0,8,0,9999,1706
1544300289,SG,Sengkang,1.38,103.89,27.45,1004,88,0,8,0,9999,1706
1544302534,SG,Sengkang,1.381,103.891,26.44,1004,92,0,8,0,9999,1706
1544304386,SG,Sengkang,1.38,103.891,26.59,1005,93,0,8,0,9999,1706
1544306243,SG,Sengkang,1.381,103.892,26.59,1005,93,0,8,0,9999,1706
1544308095,SG,Sengkang,1.382,103.892,26.48,1005,92,0,8,0,9999,1706
1544309941,SG,Sengkang,1.381,103.89,26.41,1005,90,0,8,0,9999,1706
1544311428,SG,Sengkang,1.381,103.891,26.37,1005,91,0,8,0,9999,1706
1544313004,SG,Sengkang,1.38,103.892,26.35,1005,91,0,8,0,9999,1706
1544314816,SG,Sengkang,1.381,103.893,26.32,1005,90,0,8,0,9999,1706
1544317048,SG,Sengkang,1.379,103.891,26.48,1005,90,0,8,0,9999,1706
1544318889,SG,Sengkang,1.382,103.89,26.59,1005,89,0,8,0,9999,1706
1544320098,SG,Sengkang,1.379,103.891,26.61,1005,87,0,8,0,9999,1706
